,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID
973,5e3b6c1ef9af8b51c6aa87b4,0102,"Mon, 20 Jan 2020 19:59:00 GMT","Tue, 21 Jan 2020 03:03:05 GMT","Tue, 21 Jan 2020 03:03:01 GMT",26.583,19_102_260_1636_2020-01-20 19:59:00.320653,0019,06,19-102-260-1636,America/Los_Angeles,
974,5e3b6c1ef9af8b51c6aa87b5,0102,"Mon, 20 Jan 2020 21:04:01 GMT","Tue, 21 Jan 2020 04:32:32 GMT","Tue, 21 Jan 2020 04:30:33 GMT",17.093,19_102_260_1640_2020-01-20 21:04:01.438048,0019,08,19-102-260-1640,America/Los_Angeles,
975,5e3cbd9ff9af8b065e91fdc3,0102,"Tue, 21 Jan 2020 15:25:57 GMT","Tue, 21 Jan 2020 22:59:24 GMT","Tue, 21 Jan 2020 18:09:17 GMT",16.875,19_102_260_1635_2020-01-21 15:25:57.227310,0019,01,19-102-260-1635,America/Los_Angeles,
976,5e3cbd9ff9af8b065e91fdc4,0102,"Tue, 21 Jan 2020 15:34:30 GMT","Tue, 21 Jan 2020 20:51:40 GMT","Tue, 21 Jan 2020 17:36:28 GMT",6.063,19_102_260_1633_2020-01-21 15:34:30.353776,0019,02,19-102-260-1633,America/Los_Angeles,
977,5e3cbd9ff9af8b065e91fdc5,0102,"Tue, 21 Jan 2020 15:43:06 GMT","Tue, 21 Jan 2020 23:05:03 GMT","Tue, 21 Jan 2020 21:44:55 GMT",31.052,19_102_260_1634_2020-01-21 15:43:06.013384,0019,03,19-102-260-1634,America/Los_Angeles,
978,5e3cbd9ff9af8b065e91fdc6,0102,"Tue, 21 Jan 2020 16:20:37 GMT","Wed, 22 Jan 2020 01:26:32 GMT","Wed, 22 Jan 2020 01:26:24 GMT",45.46,19_102_260_1637_2020-01-21 16:20:36.900252,0019,07,19-102-260-1637,America/Los_Angeles,
979,5e3cbd9ff9af8b065e91fdc7,0102,"Tue, 21 Jan 2020 17:04:41 GMT","Wed, 22 Jan 2020 02:31:48 GMT","Tue, 21 Jan 2020 19:49:04 GMT",6.392,19_102_260_1640_2020-01-21 17:04:40.546690,0019,08,19-102-260-1640,America/Los_Angeles,
980,5e3cbd9ff9af8b065e91fdc8,0102,"Tue, 21 Jan 2020 22:18:36 GMT","Wed, 22 Jan 2020 04:35:36 GMT","Wed, 22 Jan 2020 04:35:28 GMT",14.327,19_102_260_1639_2020-01-21 22:18:36.295593,0019,05,19-102-260-1639,America/Los_Angeles,
981,5e3e0f20f9af8b0d06fb5ebb,0102,"Wed, 22 Jan 2020 16:07:24 GMT","Thu, 23 Jan 2020 02:03:22 GMT","Wed, 22 Jan 2020 17:37:58 GMT",4.356,19_102_260_1633_2020-01-22 16:07:24.362443,0019,02,19-102-260-1633,America/Los_Angeles,
982,5e3e0f20f9af8b0d06fb5ebc,0102,"Wed, 22 Jan 2020 16:31:49 GMT","Thu, 23 Jan 2020 01:28:13 GMT","Thu, 23 Jan 2020 01:28:05 GMT",43.024,19_102_260_1639_2020-01-22 16:31:49.349169,0019,05,19-102-260-1639,America/Los_Angeles,
983,5e3e0f20f9af8b0d06fb5ebd,0102,"Wed, 22 Jan 2020 16:58:57 GMT","Wed, 22 Jan 2020 20:26:57 GMT","Wed, 22 Jan 2020 19:34:04 GMT",6.139,19_102_260_1640_2020-01-22 16:58:56.635685,0019,08,19-102-260-1640,America/Los_Angeles,
984,5e3e0f20f9af8b0d06fb5ebe,0102,"Wed, 22 Jan 2020 18:34:40 GMT","Thu, 23 Jan 2020 00:27:53 GMT","Wed, 22 Jan 2020 20:10:21 GMT",4.805,19_102_260_1636_2020-01-22 18:34:39.912681,0019,06,19-102-260-1636,America/Los_Angeles,
985,5e3e0f20f9af8b0d06fb5ebf,0102,"Wed, 22 Jan 2020 19:17:32 GMT","Thu, 23 Jan 2020 03:05:09 GMT","Wed, 22 Jan 2020 22:43:33 GMT",20.335,19_102_260_1638_2020-01-22 19:17:31.560058,0019,04,19-102-260-1638,America/Los_Angeles,
986,5e3e0f20f9af8b0d06fb5ec0,0102,"Wed, 22 Jan 2020 20:58:05 GMT","Thu, 23 Jan 2020 04:34:36 GMT","Thu, 23 Jan 2020 04:05:57 GMT",12.758,19_102_260_1640_2020-01-22 20:58:04.635499,0019,08,19-102-260-1640,America/Los_Angeles,
987,5e3e0f20f9af8b0d06fb5ec1,0102,"Thu, 23 Jan 2020 00:07:50 GMT","Thu, 23 Jan 2020 01:56:52 GMT","Thu, 23 Jan 2020 01:56:47 GMT",2.621,19_102_260_1635_2020-01-23 00:07:50.315322,0019,01,19-102-260-1635,America/Los_Angeles,
988,5e3e0f20f9af8b0d06fb5ec2,0102,"Thu, 23 Jan 2020 00:38:20 GMT","Thu, 23 Jan 2020 01:37:15 GMT","Thu, 23 Jan 2020 01:37:06 GMT",1.42,19_102_260_1634_2020-01-23 00:38:19.876951,0019,03,19-102-260-1634,America/Los_Angeles,
989,5e3f60a0f9af8b10be9244e7,0102,"Thu, 23 Jan 2020 14:59:02 GMT","Fri, 24 Jan 2020 00:35:37 GMT","Thu, 23 Jan 2020 17:17:09 GMT",14.329,19_102_260_1635_2020-01-23 14:59:01.876057,0019,01,19-102-260-1635,America/Los_Angeles,
990,5e3f60a0f9af8b10be9244e8,0102,"Thu, 23 Jan 2020 15:31:48 GMT","Fri, 24 Jan 2020 22:11:35 GMT","Thu, 23 Jan 2020 21:28:38 GMT",30.11,19_102_260_1633_2020-01-23 15:31:48.134381,0019,02,19-102-260-1633,America/Los_Angeles,
991,5e3f60a0f9af8b10be9244e9,0102,"Thu, 23 Jan 2020 16:12:56 GMT","Fri, 24 Jan 2020 01:58:05 GMT","Thu, 23 Jan 2020 17:37:20 GMT",4.115,19_102_260_1634_2020-01-23 16:12:56.482911,0019,03,19-102-260-1634,America/Los_Angeles,
992,5e3f60a0f9af8b10be9244ea,0102,"Thu, 23 Jan 2020 16:51:07 GMT","Fri, 24 Jan 2020 02:10:25 GMT","Thu, 23 Jan 2020 19:17:57 GMT",5.597,19_102_260_1640_2020-01-23 16:51:06.660458,0019,08,19-102-260-1640,America/Los_Angeles,
993,5e3f60a0f9af8b10be9244eb,0102,"Thu, 23 Jan 2020 17:55:50 GMT","Thu, 23 Jan 2020 21:51:29 GMT","Thu, 23 Jan 2020 21:51:20 GMT",24.475,19_102_260_1639_2020-01-23 17:55:49.528244,0019,05,19-102-260-1639,America/Los_Angeles,
994,5e3f60a0f9af8b10be9244ec,0102,"Thu, 23 Jan 2020 19:49:32 GMT","Thu, 23 Jan 2020 23:09:32 GMT","Thu, 23 Jan 2020 23:09:27 GMT",20.6,19_102_260_1637_2020-01-23 19:49:32.158706,0019,07,19-102-260-1637,America/Los_Angeles,
995,5e3f60a0f9af8b10be9244ed,0102,"Thu, 23 Jan 2020 19:50:55 GMT","Fri, 24 Jan 2020 00:50:20 GMT","Thu, 23 Jan 2020 21:30:24 GMT",9.972,19_102_260_1636_2020-01-23 19:50:54.793937,0019,06,19-102-260-1636,America/Los_Angeles,
996,5e40b220f9af8b14e2cb661f,0102,"Fri, 24 Jan 2020 14:56:05 GMT","Sat, 25 Jan 2020 00:48:38 GMT","Fri, 24 Jan 2020 19:30:21 GMT",28.221,19_102_260_1635_2020-01-24 14:56:04.660551,0019,01,19-102-260-1635,America/Los_Angeles,
997,5e40b220f9af8b14e2cb6620,0102,"Fri, 24 Jan 2020 15:02:17 GMT","Fri, 24 Jan 2020 20:27:40 GMT","Fri, 24 Jan 2020 16:24:58 GMT",3.984,19_102_260_1638_2020-01-24 15:02:17.409598,0019,04,19-102-260-1638,America/Los_Angeles,
998,5e40b220f9af8b14e2cb6621,0102,"Fri, 24 Jan 2020 16:52:09 GMT","Sat, 25 Jan 2020 00:51:47 GMT","Fri, 24 Jan 2020 19:23:08 GMT",5.763,19_102_260_1640_2020-01-24 16:52:08.724177,0019,08,19-102-260-1640,America/Los_Angeles,
999,5e40b220f9af8b14e2cb6622,0102,"Fri, 24 Jan 2020 16:54:02 GMT","Fri, 24 Jan 2020 19:24:34 GMT","Fri, 24 Jan 2020 19:24:26 GMT",16.159,19_102_260_1636_2020-01-24 16:54:02.321491,0019,06,19-102-260-1636,America/Los_Angeles,
1000,5e40b220f9af8b14e2cb6623,0102,"Fri, 24 Jan 2020 17:06:26 GMT","Sat, 25 Jan 2020 01:54:10 GMT","Sat, 25 Jan 2020 01:54:01 GMT",25.987,19_102_260_1639_2020-01-24 17:06:26.019927,0019,05,19-102-260-1639,America/Los_Angeles,
1001,5e40b220f9af8b14e2cb6624,0102,"Fri, 24 Jan 2020 17:30:39 GMT","Fri, 24 Jan 2020 19:05:37 GMT","Fri, 24 Jan 2020 19:05:33 GMT",5.268,19_102_260_1634_2020-01-24 17:30:39.072892,0019,03,19-102-260-1634,America/Los_Angeles,
1002,5e40b220f9af8b14e2cb6625,0102,"Fri, 24 Jan 2020 17:30:49 GMT","Fri, 24 Jan 2020 20:06:52 GMT","Fri, 24 Jan 2020 20:06:48 GMT",16.533,19_102_260_1637_2020-01-24 17:30:49.260159,0019,07,19-102-260-1637,America/Los_Angeles,
1003,5e40b220f9af8b14e2cb6626,0102,"Fri, 24 Jan 2020 19:21:35 GMT","Sat, 25 Jan 2020 02:00:39 GMT","Sat, 25 Jan 2020 02:00:31 GMT",28.511,19_102_260_1634_2020-01-24 19:21:34.974855,0019,03,19-102-260-1634,America/Los_Angeles,
1004,5e40b220f9af8b14e2cb6627,0102,"Fri, 24 Jan 2020 19:49:24 GMT","Sat, 25 Jan 2020 01:31:00 GMT","Fri, 24 Jan 2020 21:41:50 GMT",11.09,19_102_260_1636_2020-01-24 19:49:23.919483,0019,06,19-102-260-1636,America/Los_Angeles,
1005,5e44a69ff9af8b20e3049fc3,0102,"Mon, 27 Jan 2020 15:04:57 GMT","Mon, 27 Jan 2020 23:07:57 GMT","Mon, 27 Jan 2020 17:54:43 GMT",17.386,19_102_260_1635_2020-01-27 15:04:57.188390,0019,01,19-102-260-1635,America/Los_Angeles,
1006,5e44a69ff9af8b20e3049fc4,0102,"Mon, 27 Jan 2020 15:46:06 GMT","Mon, 27 Jan 2020 20:39:17 GMT","Mon, 27 Jan 2020 17:18:10 GMT",4.478,19_102_260_1633_2020-01-27 15:46:06.094468,0019,02,19-102-260-1633,America/Los_Angeles,
1007,5e44a69ff9af8b20e3049fc5,0102,"Mon, 27 Jan 2020 17:10:30 GMT","Tue, 28 Jan 2020 01:27:53 GMT","Tue, 28 Jan 2020 00:38:25 GMT",24.076,19_102_260_1639_2020-01-27 17:10:30.094643,0019,05,19-102-260-1639,America/Los_Angeles,
1008,5e44a69ff9af8b20e3049fc6,0102,"Mon, 27 Jan 2020 18:12:12 GMT","Mon, 27 Jan 2020 22:17:50 GMT","Mon, 27 Jan 2020 22:17:46 GMT",25.512,19_102_260_1634_2020-01-27 18:12:11.786911,0019,03,19-102-260-1634,America/Los_Angeles,
1009,5e44a69ff9af8b20e3049fc7,0102,"Mon, 27 Jan 2020 18:26:36 GMT","Mon, 27 Jan 2020 22:45:38 GMT","Mon, 27 Jan 2020 20:07:36 GMT",4.151,19_102_260_1640_2020-01-27 18:26:36.171578,0019,08,19-102-260-1640,America/Los_Angeles,
1010,5e44a69ff9af8b20e3049fc8,0102,"Mon, 27 Jan 2020 19:43:32 GMT","Tue, 28 Jan 2020 01:33:48 GMT","Tue, 28 Jan 2020 01:33:44 GMT",25.547,19_102_260_1636_2020-01-27 19:43:32.436078,0019,06,19-102-260-1636,America/Los_Angeles,
1011,5e45f81cf9af8b24b185ff0c,0102,"Tue, 28 Jan 2020 16:08:08 GMT","Wed, 29 Jan 2020 01:10:34 GMT","Tue, 28 Jan 2020 18:17:03 GMT",4.595,19_102_260_1640_2020-01-28 16:08:08.179619,0019,08,19-102-260-1640,America/Los_Angeles,
1012,5e45f81cf9af8b24b185ff0d,0102,"Tue, 28 Jan 2020 19:16:44 GMT","Wed, 29 Jan 2020 01:28:36 GMT","Wed, 29 Jan 2020 00:50:38 GMT",16.643,19_102_260_1633_2020-01-28 19:16:43.634084,0019,02,19-102-260-1633,America/Los_Angeles,
1013,5e45f81cf9af8b24b185ff0e,0102,"Tue, 28 Jan 2020 19:20:49 GMT","Tue, 28 Jan 2020 19:43:05 GMT","Tue, 28 Jan 2020 19:43:00 GMT",1.231,19_102_260_1636_2020-01-28 19:20:48.775385,0019,06,19-102-260-1636,America/Los_Angeles,
1014,5e47499df9af8b288477cd4d,0102,"Wed, 29 Jan 2020 16:13:56 GMT","Thu, 30 Jan 2020 03:27:52 GMT","Thu, 30 Jan 2020 02:10:29 GMT",4.712,19_102_260_1633_2020-01-29 16:13:56.466813,0019,02,19-102-260-1633,America/Los_Angeles,
1015,5e47499df9af8b288477cd4e,0102,"Wed, 29 Jan 2020 19:53:17 GMT","Thu, 30 Jan 2020 00:59:01 GMT","Thu, 30 Jan 2020 00:58:57 GMT",23.314,19_102_260_1638_2020-01-29 19:53:17.153004,0019,04,19-102-260-1638,America/Los_Angeles,
1016,5e47499df9af8b288477cd4f,0102,"Wed, 29 Jan 2020 21:10:06 GMT","Thu, 30 Jan 2020 02:24:58 GMT","Thu, 30 Jan 2020 02:24:49 GMT",11.876,19_102_260_1636_2020-01-29 21:10:05.872656,0019,06,19-102-260-1636,America/Los_Angeles,
1017,5e47499df9af8b288477cd50,0102,"Wed, 29 Jan 2020 21:37:10 GMT","Wed, 29 Jan 2020 23:50:45 GMT","Wed, 29 Jan 2020 23:50:41 GMT",5.809,19_102_260_1640_2020-01-29 21:37:09.829334,0019,08,19-102-260-1640,America/Los_Angeles,
1018,5e489b1ff9af8b2c128e2e1d,0102,"Thu, 30 Jan 2020 15:58:18 GMT","Fri, 31 Jan 2020 02:39:04 GMT","Fri, 31 Jan 2020 00:22:50 GMT",3.97,19_102_260_1633_2020-01-30 15:58:18.300629,0019,02,19-102-260-1633,America/Los_Angeles,
1019,5e489b1ff9af8b2c128e2e1e,0102,"Thu, 30 Jan 2020 16:58:05 GMT","Fri, 31 Jan 2020 01:44:21 GMT","Thu, 30 Jan 2020 19:34:15 GMT",6.076,19_102_260_1640_2020-01-30 16:58:04.905514,0019,08,19-102-260-1640,America/Los_Angeles,
1020,5e489b1ff9af8b2c128e2e1f,0102,"Thu, 30 Jan 2020 17:33:43 GMT","Fri, 31 Jan 2020 02:27:13 GMT","Fri, 31 Jan 2020 02:27:05 GMT",40.075,19_102_260_1638_2020-01-30 17:33:42.977959,0019,04,19-102-260-1638,America/Los_Angeles,
1021,5e489b1ff9af8b2c128e2e20,0102,"Thu, 30 Jan 2020 18:18:39 GMT","Fri, 31 Jan 2020 00:32:06 GMT","Fri, 31 Jan 2020 00:32:01 GMT",31.324,19_102_260_1635_2020-01-30 18:18:38.819700,0019,01,19-102-260-1635,America/Los_Angeles,
1022,5e489b1ff9af8b2c128e2e21,0102,"Thu, 30 Jan 2020 19:29:48 GMT","Fri, 31 Jan 2020 00:02:42 GMT","Thu, 30 Jan 2020 21:09:10 GMT",4.089,19_102_260_1636_2020-01-30 19:29:48.226064,0019,06,19-102-260-1636,America/Los_Angeles,
1023,5e489b1ff9af8b2c128e2e22,0102,"Thu, 30 Jan 2020 20:02:19 GMT","Fri, 31 Jan 2020 01:16:07 GMT","Thu, 30 Jan 2020 22:23:23 GMT",10.868,19_102_260_1639_2020-01-30 20:02:18.711195,0019,05,19-102-260-1639,America/Los_Angeles,
1024,5e489b1ff9af8b2c128e2e23,0102,"Thu, 30 Jan 2020 20:23:04 GMT","Fri, 31 Jan 2020 01:37:52 GMT","Thu, 30 Jan 2020 23:37:32 GMT",17.556,19_102_260_1634_2020-01-30 20:23:03.799877,0019,03,19-102-260-1634,America/Los_Angeles,
1025,5e489b1ff9af8b2c128e2e24,0102,"Thu, 30 Jan 2020 21:16:09 GMT","Fri, 31 Jan 2020 04:54:51 GMT","Fri, 31 Jan 2020 04:54:35 GMT",24.762,19_102_260_1637_2020-01-30 21:16:09.020943,0019,07,19-102-260-1637,America/Los_Angeles,
1026,5e49eca1f9af8b304a68373f,0102,"Fri, 31 Jan 2020 15:55:44 GMT","Sat, 01 Feb 2020 00:09:23 GMT","Fri, 31 Jan 2020 19:27:44 GMT",19.45,19_102_260_1635_2020-01-31 15:55:44.026872,0019,01,19-102-260-1635,America/Los_Angeles,
1027,5e49eca1f9af8b304a683740,0102,"Fri, 31 Jan 2020 16:17:56 GMT","Sat, 01 Feb 2020 02:24:56 GMT","Fri, 31 Jan 2020 18:16:56 GMT",5.924,19_102_260_1633_2020-01-31 16:17:56.324511,0019,02,19-102-260-1633,America/Los_Angeles,
1028,5e49eca1f9af8b304a683741,0102,"Fri, 31 Jan 2020 16:34:41 GMT","Sat, 01 Feb 2020 01:40:44 GMT","Fri, 31 Jan 2020 19:03:06 GMT",5.735,19_102_260_1640_2020-01-31 16:34:41.020075,0019,08,19-102-260-1640,America/Los_Angeles,
1029,5e49eca1f9af8b304a683742,0102,"Fri, 31 Jan 2020 17:25:32 GMT","Sat, 01 Feb 2020 01:55:12 GMT","Sat, 01 Feb 2020 01:55:04 GMT",39.221,19_102_260_1639_2020-01-31 17:25:32.222950,0019,05,19-102-260-1639,America/Los_Angeles,
1030,5e49eca1f9af8b304a683743,0102,"Fri, 31 Jan 2020 18:50:48 GMT","Sat, 01 Feb 2020 02:21:06 GMT","Sat, 01 Feb 2020 02:21:01 GMT",30.13,19_102_260_1637_2020-01-31 18:50:48.180807,0019,07,19-102-260-1637,America/Los_Angeles,
1031,5e49eca1f9af8b304a683744,0102,"Fri, 31 Jan 2020 18:56:38 GMT","Fri, 31 Jan 2020 22:14:51 GMT","Fri, 31 Jan 2020 22:14:46 GMT",7.192,19_102_260_1636_2020-01-31 18:56:37.890919,0019,06,19-102-260-1636,America/Los_Angeles,
1032,5e49eca1f9af8b304a683745,0102,"Fri, 31 Jan 2020 19:43:26 GMT","Sat, 01 Feb 2020 02:27:09 GMT","Fri, 31 Jan 2020 21:43:17 GMT",11.681,19_102_260_1638_2020-01-31 19:43:25.623104,0019,04,19-102-260-1638,America/Los_Angeles,
1033,5e49eca1f9af8b304a683746,0102,"Fri, 31 Jan 2020 21:30:00 GMT","Sat, 01 Feb 2020 05:58:10 GMT","Sat, 01 Feb 2020 05:57:57 GMT",30.999,19_102_260_1634_2020-01-31 21:30:00.281324,0019,03,19-102-260-1634,America/Los_Angeles,
1034,5e49eca1f9af8b304a683747,0102,"Fri, 31 Jan 2020 23:08:34 GMT","Sat, 01 Feb 2020 01:06:16 GMT","Sat, 01 Feb 2020 01:06:08 GMT",3.241,19_102_260_1636_2020-01-31 23:08:34.485488,0019,06,19-102-260-1636,America/Los_Angeles,
1035,5e4de11ff9af8b5cdd578316,0102,"Mon, 03 Feb 2020 15:47:02 GMT","Tue, 04 Feb 2020 02:19:51 GMT","Mon, 03 Feb 2020 17:46:26 GMT",6.004,19_102_260_1638_2020-02-03 15:47:02.362333,0019,04,19-102-260-1638,America/Los_Angeles,
1036,5e4de11ff9af8b5cdd578317,0102,"Mon, 03 Feb 2020 18:21:21 GMT","Tue, 04 Feb 2020 02:23:02 GMT","Mon, 03 Feb 2020 22:13:11 GMT",18.472,19_102_260_1640_2020-02-03 18:21:21.413397,0019,08,19-102-260-1640,America/Los_Angeles,
1037,5e4de11ff9af8b5cdd578318,0102,"Mon, 03 Feb 2020 18:34:05 GMT","Tue, 04 Feb 2020 00:20:25 GMT","Mon, 03 Feb 2020 20:19:42 GMT",4.755,19_102_260_1636_2020-02-03 18:34:05.470756,0019,06,19-102-260-1636,America/Los_Angeles,
1038,5e4de11ff9af8b5cdd578319,0102,"Mon, 03 Feb 2020 19:13:10 GMT","Tue, 04 Feb 2020 01:35:13 GMT","Tue, 04 Feb 2020 01:35:05 GMT",28.913,19_102_260_1634_2020-02-03 19:13:09.783956,0019,03,19-102-260-1634,America/Los_Angeles,
1039,5e4de11ff9af8b5cdd57831a,0102,"Mon, 03 Feb 2020 21:23:53 GMT","Tue, 04 Feb 2020 01:25:19 GMT","Tue, 04 Feb 2020 01:25:10 GMT",13.429,19_102_260_1639_2020-02-03 21:23:52.817193,0019,05,19-102-260-1639,America/Los_Angeles,
1040,5e4de11ff9af8b5cdd57831b,0102,"Mon, 03 Feb 2020 21:26:47 GMT","Tue, 04 Feb 2020 04:45:43 GMT","Tue, 04 Feb 2020 04:45:23 GMT",22.638,19_102_260_1637_2020-02-03 21:26:47.039393,0019,07,19-102-260-1637,America/Los_Angeles,
1041,5e4f329df9af8b6102f8487f,0102,"Tue, 04 Feb 2020 15:52:53 GMT","Wed, 05 Feb 2020 02:13:12 GMT","Tue, 04 Feb 2020 17:50:30 GMT",5.895,19_102_260_1638_2020-02-04 15:52:52.628722,0019,04,19-102-260-1638,America/Los_Angeles,
1042,5e4f329df9af8b6102f84880,0102,"Tue, 04 Feb 2020 19:13:50 GMT","Wed, 05 Feb 2020 03:02:43 GMT","Wed, 05 Feb 2020 03:02:34 GMT",30.33,19_102_260_1634_2020-02-04 19:13:49.866307,0019,03,19-102-260-1634,America/Los_Angeles,
1043,5e4f329df9af8b6102f84881,0102,"Tue, 04 Feb 2020 21:03:42 GMT","Wed, 05 Feb 2020 03:54:11 GMT","Wed, 05 Feb 2020 03:53:51 GMT",20.537,19_102_260_1640_2020-02-04 21:03:41.691196,0019,08,19-102-260-1640,America/Los_Angeles,
1044,5e4f329df9af8b6102f84882,0102,"Tue, 04 Feb 2020 22:08:57 GMT","Tue, 04 Feb 2020 22:59:31 GMT","Tue, 04 Feb 2020 22:59:27 GMT",5.307,19_102_260_1637_2020-02-04 22:08:56.801642,0019,07,19-102-260-1637,America/Los_Angeles,
1045,5e50841ff9af8b64ce17c3b3,0102,"Wed, 05 Feb 2020 15:27:18 GMT","Wed, 05 Feb 2020 19:20:44 GMT","Wed, 05 Feb 2020 17:59:36 GMT",15.949,19_102_260_1635_2020-02-05 15:27:18.288219,0019,01,19-102-260-1635,America/Los_Angeles,
1046,5e50841ff9af8b64ce17c3b4,0102,"Wed, 05 Feb 2020 15:43:41 GMT","Thu, 06 Feb 2020 02:39:06 GMT","Wed, 05 Feb 2020 17:16:45 GMT",4.485,19_102_260_1633_2020-02-05 15:43:41.509467,0019,02,19-102-260-1633,America/Los_Angeles,
1047,5e50841ff9af8b64ce17c3b5,0102,"Wed, 05 Feb 2020 15:46:57 GMT","Thu, 06 Feb 2020 01:03:31 GMT","Thu, 06 Feb 2020 01:03:27 GMT",48.699,19_102_260_1634_2020-02-05 15:46:57.338968,0019,03,19-102-260-1634,America/Los_Angeles,
1048,5e50841ff9af8b64ce17c3b6,0102,"Wed, 05 Feb 2020 19:34:05 GMT","Thu, 06 Feb 2020 00:51:58 GMT","Thu, 06 Feb 2020 00:51:53 GMT",24.699,19_102_260_1638_2020-02-05 19:34:04.601065,0019,04,19-102-260-1638,America/Los_Angeles,
1049,5e50841ff9af8b64ce17c3b7,0102,"Wed, 05 Feb 2020 21:18:27 GMT","Thu, 06 Feb 2020 05:35:18 GMT","Thu, 06 Feb 2020 05:34:58 GMT",30.668681388888885,19_102_260_1640_2020-02-05 21:18:27.288131,0019,08,19-102-260-1640,America/Los_Angeles,
1050,5e50841ff9af8b64ce17c3b8,0102,"Wed, 05 Feb 2020 23:41:40 GMT","Thu, 06 Feb 2020 03:37:27 GMT","Thu, 06 Feb 2020 03:37:11 GMT",5.61,19_102_260_1639_2020-02-05 23:41:40.219395,0019,05,19-102-260-1639,America/Los_Angeles,
1051,5e51d59ef9af8b68aa4346de,0102,"Thu, 06 Feb 2020 15:44:36 GMT","Thu, 06 Feb 2020 22:17:06 GMT","Thu, 06 Feb 2020 17:17:59 GMT",4.544,19_102_260_1633_2020-02-06 15:44:36.373061,0019,02,19-102-260-1633,America/Los_Angeles,
1052,5e51d59ef9af8b68aa4346df,0102,"Thu, 06 Feb 2020 19:21:08 GMT","Thu, 06 Feb 2020 23:56:47 GMT","Thu, 06 Feb 2020 23:56:39 GMT",24.879,19_102_260_1640_2020-02-06 19:21:08.202768,0019,08,19-102-260-1640,America/Los_Angeles,
1053,5e51d59ef9af8b68aa4346e0,0102,"Thu, 06 Feb 2020 19:36:57 GMT","Fri, 07 Feb 2020 01:56:38 GMT","Thu, 06 Feb 2020 22:06:29 GMT",14.692,19_102_260_1639_2020-02-06 19:36:56.966154,0019,05,19-102-260-1639,America/Los_Angeles,
1054,5e51d59ef9af8b68aa4346e1,0102,"Thu, 06 Feb 2020 19:58:11 GMT","Thu, 06 Feb 2020 22:30:33 GMT","Thu, 06 Feb 2020 22:30:25 GMT",16.35,19_102_260_1637_2020-02-06 19:58:10.565845,0019,07,19-102-260-1637,America/Los_Angeles,
1055,5e51d59ef9af8b68aa4346e2,0102,"Thu, 06 Feb 2020 21:33:15 GMT","Fri, 07 Feb 2020 05:06:26 GMT","Fri, 07 Feb 2020 05:06:17 GMT",24.721,19_102_260_1636_2020-02-06 21:33:14.709129,0019,06,19-102-260-1636,America/Los_Angeles,
1056,5e53271ff9af8b6cac0b6d31,0102,"Fri, 07 Feb 2020 14:53:41 GMT","Sat, 08 Feb 2020 00:19:38 GMT","Fri, 07 Feb 2020 19:40:25 GMT",29.348,19_102_260_1635_2020-02-07 14:53:40.937692,0019,01,19-102-260-1635,America/Los_Angeles,
1057,5e53271ff9af8b6cac0b6d32,0102,"Fri, 07 Feb 2020 15:44:36 GMT","Fri, 07 Feb 2020 20:42:59 GMT","Fri, 07 Feb 2020 20:42:54 GMT",30.897,19_102_260_1633_2020-02-07 15:44:36.031327,0019,02,19-102-260-1633,America/Los_Angeles,
1058,5e53271ff9af8b6cac0b6d33,0102,"Fri, 07 Feb 2020 16:16:22 GMT","Fri, 07 Feb 2020 21:04:03 GMT","Fri, 07 Feb 2020 18:14:07 GMT",5.859,19_102_260_1638_2020-02-07 16:16:22.484149,0019,04,19-102-260-1638,America/Los_Angeles,
1059,5e53271ff9af8b6cac0b6d34,0102,"Fri, 07 Feb 2020 16:42:54 GMT","Sat, 08 Feb 2020 01:41:04 GMT","Fri, 07 Feb 2020 22:29:52 GMT",26.482,19_102_260_1639_2020-02-07 16:42:54.044341,0019,05,19-102-260-1639,America/Los_Angeles,
1060,5e53271ff9af8b6cac0b6d35,0102,"Fri, 07 Feb 2020 17:42:46 GMT","Fri, 07 Feb 2020 19:12:49 GMT","Fri, 07 Feb 2020 19:12:44 GMT",5.082,19_102_260_1634_2020-02-07 17:42:46.308629,0019,03,19-102-260-1634,America/Los_Angeles,
1061,5e53271ff9af8b6cac0b6d36,0102,"Fri, 07 Feb 2020 18:20:38 GMT","Fri, 07 Feb 2020 23:01:24 GMT","Fri, 07 Feb 2020 23:01:08 GMT",29.617,19_102_260_1640_2020-02-07 18:20:37.884144,0019,08,19-102-260-1640,America/Los_Angeles,
1062,5e53271ff9af8b6cac0b6d37,0102,"Fri, 07 Feb 2020 21:12:33 GMT","Sat, 08 Feb 2020 05:08:32 GMT","Sat, 08 Feb 2020 05:08:23 GMT",27.27,19_102_260_1636_2020-02-07 21:12:33.235305,0019,06,19-102-260-1636,America/Los_Angeles,
1063,5e53271ff9af8b6cac0b6d39,0102,"Fri, 07 Feb 2020 23:51:11 GMT","Sat, 08 Feb 2020 03:07:14 GMT","Sat, 08 Feb 2020 03:07:06 GMT",5.384,19_102_260_1640_2020-02-07 23:51:11.221053,0019,08,19-102-260-1640,America/Los_Angeles,
